classe,fichier,contraste,bords,couleur,verdict
Fighter,rage_of_the_dragons_15371.jpg,44.1,21.07,53.7,garde
Fighter,rage_of_the_dragons_15372.jpg,49.4,20.73,70.7,garde
Fighter,rage_of_the_dragons_15373.jpg,45.9,20.38,55.2,garde
Fighter,rage_of_the_dragons_15374.jpg,47.3,21.28,56.9,garde
Fighter,rage_of_the_dragons_15375.jpg,47.3,20.59,55.9,garde
Fighter,rage_of_the_dragons_15376.jpg,46.8,21.00,54.2,garde
Fighter,rage_of_the_dragons_15377.jpg,45.6,21.03,55.0,garde
Fighter,rage_of_the_dragons_15378.jpg,44.8,21.00,58.2,garde
Fighter,rage_of_the_dragons_15379.jpg,45.1,20.74,57.0,garde
Fighter,rage_of_the_dragons_15380.jpg,56.8,19.69,64.1,garde
Fighter,rage_of_the_dragons_15381.jpg,45.7,19.26,52.6,garde
Fighter,rage_of_the_dragons_15382.jpg,48.3,20.13,55.4,garde
Fighter,rage_of_the_dragons_15383.jpg,48.1,21.38,57.2,garde
Fighter,rage_of_the_dragons_15384.jpg,46.1,21.00,56.8,garde
Fighter,rage_of_the_dragons_15385.jpg,47.3,20.79,57.8,garde
Fighter,rage_of_the_dragons_15386.jpg,45.1,20.76,56.2,garde
Fighter,rage_of_the_dragons_15387.jpg,43.2,19.88,55.1,garde
Fighter,rage_of_the_dragons_15388.jpg,47.1,20.61,54.7,garde
Fighter,rage_of_the_dragons_15389.jpg,50.8,21.41,60.9,garde
Fighter,rage_of_the_dragons_15390.jpg,43.4,19.79,56.3,garde
Fighter,rage_of_the_dragons_15391.jpg,46.7,21.16,51.7,garde
Fighter,rage_of_the_dragons_15392.jpg,44.4,19.84,49.6,garde
Fighter,rage_of_the_dragons_15393.jpg,44.5,18.03,48.4,garde
Fighter,rage_of_the_dragons_15394.jpg,45.8,21.88,53.6,garde
Fighter,rage_of_the_dragons_15395.jpg,44.2,19.81,52.3,garde
Fighter,rage_of_the_dragons_15396.jpg,44.4,21.22,54.5,garde
Fighter,rage_of_the_dragons_15397.jpg,44.8,21.09,53.2,garde
Fighter,rage_of_the_dragons_15398.jpg,45.8,21.09,50.5,garde
Fighter,rage_of_the_dragons_15399.jpg,44.6,20.82,55.0,garde
Fighter,rage_of_the_dragons_15400.jpg,60.1,21.19,61.2,garde
Fighter,rage_of_the_dragons_15401.jpg,43.9,19.84,53.2,garde
Fighter,rage_of_the_dragons_15402.jpg,44.0,20.37,53.0,doublon (dHash)
Fighter,rage_of_the_dragons_15403.jpg,45.3,21.18,54.8,garde
Fighter,rage_of_the_dragons_15404.jpg,46.7,21.38,53.2,garde
Fighter,rage_of_the_dragons_15405.jpg,45.5,21.36,55.6,doublon (dHash)
Fighter,rage_of_the_dragons_15406.jpg,44.2,21.00,54.2,garde
Fighter,rage_of_the_dragons_15407.jpg,47.4,21.79,54.0,garde
Fighter,rage_of_the_dragons_15408.jpg,43.9,21.27,52.6,garde
Fighter,rage_of_the_dragons_15409.jpg,44.2,21.63,55.2,garde
Fighter,rage_of_the_dragons_15410.jpg,44.0,20.82,53.6,garde
Fighter,rage_of_the_dragons_15411.jpg,44.8,22.13,53.1,garde
Fighter,rage_of_the_dragons_15412.jpg,46.6,21.20,53.2,garde
Fighter,rage_of_the_dragons_15413.jpg,44.5,21.33,54.1,garde
Fighter,rage_of_the_dragons_15414.jpg,45.4,20.45,53.5,garde
Fighter,rage_of_the_dragons_15415.jpg,41.3,19.49,56.9,garde
Fighter,rage_of_the_dragons_15416.jpg,45.2,20.68,56.4,garde
Fighter,rage_of_the_dragons_15417.jpg,45.3,20.68,56.6,garde
Fighter,rage_of_the_dragons_15418.jpg,44.7,20.92,55.4,garde
Fighter,rage_of_the_dragons_15419.jpg,46.2,20.84,55.6,garde
Fighter,rage_of_the_dragons_15420.jpg,45.8,20.64,56.2,garde
Fighter,rage_of_the_dragons_15421.jpg,42.8,20.69,55.0,garde
Fighter,rage_of_the_dragons_15422.jpg,49.3,20.74,60.0,garde
Fighter,rage_of_the_dragons_15423.jpg,48.8,20.54,61.7,garde
Fighter,rage_of_the_dragons_15424.jpg,49.4,21.09,56.6,garde
Fighter,rage_of_the_dragons_15425.jpg,47.4,20.07,57.2,garde
Fighter,rage_of_the_dragons_15426.jpg,48.1,20.00,58.0,garde
Fighter,rage_of_the_dragons_15427.jpg,59.6,21.42,51.3,garde
Fighter,rage_of_the_dragons_15428.jpg,59.5,21.60,53.8,garde
Fighter,rage_of_the_dragons_15429.jpg,61.5,24.96,65.7,garde
Fighter,rage_of_the_dragons_15430.jpg,61.1,23.10,83.2,garde
Fighter,rage_of_the_dragons_15431.jpg,59.2,22.07,51.7,garde
Fighter,rage_of_the_dragons_15432.jpg,59.6,21.76,52.7,garde
Fighter,rage_of_the_dragons_15433.jpg,60.4,21.98,50.9,garde
Fighter,rage_of_the_dragons_15434.jpg,59.0,21.16,50.7,garde
Fighter,rage_of_the_dragons_15435.jpg,57.7,22.05,52.3,garde
Fighter,rage_of_the_dragons_15436.jpg,58.7,21.84,52.2,doublon (dHash)
Fighter,rage_of_the_dragons_15437.jpg,59.4,21.86,51.5,garde
Fighter,rage_of_the_dragons_15438.jpg,60.6,21.48,53.4,doublon (dHash)
Fighter,rage_of_the_dragons_15439.jpg,60.1,21.65,52.2,garde
Fighter,rage_of_the_dragons_15440.jpg,59.3,21.46,51.0,doublon (dHash)
Fighter,rage_of_the_dragons_15441.jpg,58.9,22.36,51.5,garde
Fighter,rage_of_the_dragons_15442.jpg,58.1,22.13,52.1,garde
Fighter,rage_of_the_dragons_15443.jpg,59.0,22.21,46.8,garde
Fighter,rage_of_the_dragons_15444.jpg,59.4,21.67,51.2,garde
Fighter,rage_of_the_dragons_15445.jpg,60.7,21.70,59.8,garde
Fighter,rage_of_the_dragons_15446.jpg,53.6,21.22,56.4,garde
Fighter,rage_of_the_dragons_15447.jpg,58.8,21.83,51.4,garde
Fighter,rage_of_the_dragons_15448.jpg,60.4,21.36,50.6,garde
Fighter,rage_of_the_dragons_15449.jpg,69.7,23.00,53.3,garde
Fighter,rage_of_the_dragons_15450.jpg,58.9,22.45,50.0,garde
Fighter,rage_of_the_dragons_15451.jpg,55.3,22.15,59.1,garde
Fighter,rage_of_the_dragons_15452.jpg,58.7,22.10,52.7,garde
Fighter,rage_of_the_dragons_15453.jpg,56.8,22.20,52.1,garde
Fighter,rage_of_the_dragons_15454.jpg,57.5,23.02,54.7,garde
Fighter,rage_of_the_dragons_15455.jpg,59.5,22.53,49.8,garde
Fighter,rage_of_the_dragons_15456.jpg,57.3,22.39,55.0,garde
Fighter,rage_of_the_dragons_15457.jpg,58.3,23.09,55.3,garde
Fighter,rage_of_the_dragons_15458.jpg,56.3,22.73,56.2,garde
Fighter,rage_of_the_dragons_15459.jpg,59.8,21.84,49.4,garde
Fighter,rage_of_the_dragons_15460.jpg,58.4,22.55,53.6,doublon (dHash)
Fighter,rage_of_the_dragons_15461.jpg,55.8,22.90,52.1,garde
Fighter,rage_of_the_dragons_15462.jpg,57.4,21.31,55.7,garde
Fighter,rage_of_the_dragons_15463.jpg,59.2,21.18,55.3,garde
Fighter,rage_of_the_dragons_15464.jpg,58.6,22.23,61.1,doublon (dHash)
Fighter,rage_of_the_dragons_15465.jpg,57.9,22.36,53.4,garde
Fighter,rage_of_the_dragons_15466.jpg,58.4,21.79,53.2,garde
Fighter,rage_of_the_dragons_15467.jpg,55.4,21.30,53.7,garde
Fighter,rage_of_the_dragons_15468.jpg,49.2,16.86,53.4,garde
Fighter,rage_of_the_dragons_15469.jpg,57.1,21.56,73.1,garde
Fighter,rage_of_the_dragons_15470.jpg,54.3,21.44,67.4,garde
Fighter,rage_of_the_dragons_15471.jpg,56.5,22.59,54.3,garde
Fighter,rage_of_the_dragons_15472.jpg,56.7,21.52,52.8,garde
Fighter,rage_of_the_dragons_15473.jpg,56.1,22.05,57.8,garde
Fighter,rage_of_the_dragons_15474.jpg,46.0,16.83,63.2,garde
Fighter,rage_of_the_dragons_15475.jpg,56.6,21.37,53.4,garde
Fighter,rage_of_the_dragons_15476.jpg,56.5,21.01,52.8,doublon (dHash)
Fighter,rage_of_the_dragons_15477.jpg,55.5,21.89,54.2,garde
Fighter,rage_of_the_dragons_15478.jpg,60.0,21.80,51.8,garde
Fighter,rage_of_the_dragons_15479.jpg,58.0,22.20,48.1,garde
Fighter,rage_of_the_dragons_15480.jpg,60.0,21.40,50.0,garde
Fighter,rage_of_the_dragons_15481.jpg,57.6,21.72,50.0,doublon (dHash)
Fighter,rage_of_the_dragons_15482.jpg,60.0,22.23,51.2,garde
Fighter,rage_of_the_dragons_15483.jpg,59.1,21.71,50.0,garde
Fighter,rage_of_the_dragons_15484.jpg,59.2,22.74,54.0,doublon (dHash)
Fighter,rage_of_the_dragons_15485.jpg,59.2,21.86,49.0,garde
Fighter,rage_of_the_dragons_15486.jpg,59.7,22.94,47.1,doublon (dHash)
Fighter,rage_of_the_dragons_15487.jpg,59.6,23.02,51.5,garde
Fighter,rage_of_the_dragons_15488.jpg,60.4,21.77,58.6,doublon (dHash)
Fighter,rage_of_the_dragons_15489.jpg,60.5,21.18,58.0,garde
Fighter,rage_of_the_dragons_15490.jpg,57.5,21.23,50.7,garde
Fighter,rage_of_the_dragons_15491.jpg,59.6,21.33,51.5,garde
Fighter,rage_of_the_dragons_15492.jpg,59.6,22.16,47.4,garde
Fighter,rage_of_the_dragons_15493.jpg,58.5,22.44,47.0,garde
Fighter,rage_of_the_dragons_15494.jpg,58.3,22.14,48.5,garde
Fighter,rage_of_the_dragons_15495.jpg,58.6,22.14,47.9,garde
Fighter,rage_of_the_dragons_15496.jpg,58.1,22.34,49.9,garde
Fighter,rage_of_the_dragons_15497.jpg,58.4,22.18,46.5,garde
Fighter,rage_of_the_dragons_15498.jpg,56.5,21.81,48.4,garde
Fighter,rage_of_the_dragons_15499.jpg,56.2,21.68,48.7,garde
Fighter,rage_of_the_dragons_15500.jpg,56.8,21.37,47.7,garde
Fighter,rage_of_the_dragons_15501.jpg,63.4,22.11,51.9,garde
Fighter,rage_of_the_dragons_15502.jpg,56.4,21.54,48.5,garde
Fighter,rage_of_the_dragons_15503.jpg,57.8,21.27,46.9,garde
Fighter,rage_of_the_dragons_15504.jpg,55.3,20.84,47.1,garde
Fighter,rage_of_the_dragons_15505.jpg,53.4,21.19,86.3,garde
Fighter,rage_of_the_dragons_15506.jpg,55.7,21.25,47.9,doublon (dHash)
Fighter,rage_of_the_dragons_15507.jpg,56.5,22.17,51.6,garde
Fighter,rage_of_the_dragons_15508.jpg,58.7,24.76,66.3,garde
Fighter,rage_of_the_dragons_15509.jpg,52.5,20.85,73.1,garde
Fighter,rage_of_the_dragons_15510.jpg,56.1,21.49,49.8,garde
Fighter,rage_of_the_dragons_15511.jpg,57.9,22.11,51.8,garde
Fighter,rage_of_the_dragons_15512.jpg,56.2,22.18,52.8,garde
Fighter,rage_of_the_dragons_15513.jpg,55.6,22.42,51.9,garde
Fighter,rage_of_the_dragons_15514.jpg,55.9,21.70,52.4,garde
Fighter,rage_of_the_dragons_15515.jpg,58.3,30.84,72.1,garde
Fighter,rage_of_the_dragons_15516.jpg,58.8,22.19,50.8,garde
Fighter,rage_of_the_dragons_15517.jpg,56.0,21.54,52.2,garde
Fighter,rage_of_the_dragons_15518.jpg,51.0,21.81,47.4,garde
Fighter,rage_of_the_dragons_15519.jpg,56.3,21.25,52.7,garde
Fighter,rage_of_the_dragons_15520.jpg,59.2,22.03,51.9,garde
Fighter,rage_of_the_dragons_15521.jpg,56.6,22.35,53.7,garde
Fighter,rage_of_the_dragons_15522.jpg,54.1,22.25,56.5,garde
Fighter,rage_of_the_dragons_15523.jpg,54.9,22.28,56.8,garde
Fighter,rage_of_the_dragons_15524.jpg,41.4,18.90,53.5,garde
Fighter,rage_of_the_dragons_15525.jpg,40.8,19.16,53.3,garde
Fighter,rage_of_the_dragons_15526.jpg,40.2,18.75,51.5,garde
Fighter,rage_of_the_dragons_15527.jpg,43.4,20.55,63.1,garde
Fighter,rage_of_the_dragons_15528.jpg,42.9,19.21,77.0,garde
Fighter,rage_of_the_dragons_15529.jpg,40.9,18.43,52.8,garde
Fighter,rage_of_the_dragons_15530.jpg,41.6,17.43,71.0,garde
Fighter,rage_of_the_dragons_15531.jpg,42.3,17.93,69.1,garde
Fighter,rage_of_the_dragons_15532.jpg,43.6,17.28,78.5,garde
Fighter,rage_of_the_dragons_15533.jpg,51.1,16.19,80.6,garde
Fighter,rage_of_the_dragons_15534.jpg,44.3,16.54,76.4,garde
Fighter,rage_of_the_dragons_15535.jpg,44.0,16.99,75.0,garde
Fighter,rage_of_the_dragons_15536.jpg,72.4,16.99,70.3,garde
Fighter,rage_of_the_dragons_15537.jpg,53.5,17.35,81.0,garde
Fighter,rage_of_the_dragons_15538.jpg,43.3,16.43,75.5,garde
Fighter,rage_of_the_dragons_15539.jpg,43.0,17.84,77.2,garde
Fighter,rage_of_the_dragons_15540.jpg,43.2,17.77,69.6,garde
Fighter,rage_of_the_dragons_15541.jpg,47.7,17.28,68.7,garde
Fighter,rage_of_the_dragons_15542.jpg,43.0,18.15,74.8,garde
Fighter,rage_of_the_dragons_15543.jpg,44.0,17.46,79.1,garde
Fighter,rage_of_the_dragons_15544.jpg,43.5,17.69,70.2,garde
Fighter,rage_of_the_dragons_15545.jpg,44.8,18.70,68.2,garde
Fighter,rage_of_the_dragons_15546.jpg,45.0,19.25,75.4,garde
Fighter,rage_of_the_dragons_15547.jpg,43.9,17.85,79.6,garde
Fighter,rage_of_the_dragons_15548.jpg,43.3,17.09,76.6,garde
Fighter,rage_of_the_dragons_15549.jpg,44.5,17.51,71.1,garde
Fighter,rage_of_the_dragons_15550.jpg,43.8,16.52,77.0,garde
Fighter,rage_of_the_dragons_15551.jpg,44.2,17.50,67.7,garde
Fighter,rage_of_the_dragons_15552.jpg,38.5,19.52,51.2,garde
Fighter,rage_of_the_dragons_15553.jpg,39.4,19.07,50.3,garde
Fighter,rage_of_the_dragons_15554.jpg,53.7,29.10,80.2,garde
Fighter,rage_of_the_dragons_15555.jpg,40.8,18.55,59.0,garde
Fighter,rage_of_the_dragons_15556.jpg,42.2,19.82,56.6,garde
Fighter,rage_of_the_dragons_15557.jpg,41.9,19.64,58.9,garde
Fighter,rage_of_the_dragons_15558.jpg,43.3,18.63,75.0,garde
Fighter,rage_of_the_dragons_15559.jpg,43.1,17.33,80.4,garde
Fighter,rage_of_the_dragons_15560.jpg,46.2,17.69,74.7,garde
Fighter,rage_of_the_dragons_15561.jpg,43.5,17.78,75.0,garde
Fighter,rage_of_the_dragons_15562.jpg,42.2,17.52,86.1,garde
Fighter,rage_of_the_dragons_15563.jpg,38.8,17.96,66.9,garde
Fighter,rage_of_the_dragons_15564.jpg,41.0,18.49,69.0,garde
Fighter,rage_of_the_dragons_15565.jpg,41.4,19.17,65.8,garde
Fighter,rage_of_the_dragons_15566.jpg,39.4,19.77,56.6,garde
Fighter,rage_of_the_dragons_15567.jpg,40.1,19.21,65.0,garde
Fighter,rage_of_the_dragons_15568.jpg,40.5,19.22,61.1,garde
Fighter,rage_of_the_dragons_15569.jpg,41.2,19.66,65.2,garde
Fighter,rage_of_the_dragons_15570.jpg,40.1,18.24,69.9,garde
Fighter,rage_of_the_dragons_15571.jpg,43.0,17.93,71.3,garde
Fighter,rage_of_the_dragons_15572.jpg,45.8,18.34,75.7,garde
Fighter,rage_of_the_dragons_15573.jpg,41.0,17.88,74.8,garde
Fighter,rage_of_the_dragons_15574.jpg,41.7,17.97,71.5,garde
Fighter,rage_of_the_dragons_15575.jpg,44.2,17.00,76.9,garde
Fighter,rage_of_the_dragons_15576.jpg,42.7,17.45,72.2,garde
Fighter,rage_of_the_dragons_15577.jpg,44.6,17.50,74.8,garde
Fighter,rage_of_the_dragons_15578.jpg,41.8,18.81,74.5,garde
Fighter,rage_of_the_dragons_15579.jpg,43.0,18.69,67.1,garde
Fighter,rage_of_the_dragons_15580.jpg,38.6,18.35,52.4,garde
Fighter,rage_of_the_dragons_15581.jpg,39.7,18.98,47.8,garde
Fighter,rage_of_the_dragons_15582.jpg,42.9,18.76,60.5,garde
Fighter,rage_of_the_dragons_15583.jpg,40.2,18.97,54.3,garde
Fighter,rage_of_the_dragons_15584.jpg,39.3,16.34,65.2,garde
Fighter,rage_of_the_dragons_15585.jpg,41.6,18.97,64.2,garde
Fighter,rage_of_the_dragons_15586.jpg,38.2,19.14,58.7,garde
Fighter,rage_of_the_dragons_15587.jpg,43.4,18.29,71.1,garde
Fighter,rage_of_the_dragons_15588.jpg,42.4,19.01,65.3,garde
Fighter,rage_of_the_dragons_15589.jpg,43.2,19.10,67.9,garde
Fighter,rage_of_the_dragons_15590.jpg,38.9,19.10,47.6,garde
Fighter,rage_of_the_dragons_15591.jpg,40.3,18.81,49.7,garde
Fighter,rage_of_the_dragons_15592.jpg,40.5,18.64,53.7,garde
Fighter,rage_of_the_dragons_15593.jpg,40.9,18.57,60.9,garde
Fighter,rage_of_the_dragons_15594.jpg,41.2,18.65,64.6,garde
Fighter,rage_of_the_dragons_15595.jpg,43.7,16.86,71.4,garde
Fighter,rage_of_the_dragons_15596.jpg,41.2,16.79,73.3,garde
Fighter,rage_of_the_dragons_15597.jpg,50.7,16.79,78.7,garde
Fighter,rage_of_the_dragons_15598.jpg,44.7,16.26,73.6,garde
Fighter,rage_of_the_dragons_15599.jpg,60.9,32.35,66.6,garde
Fighter,rage_of_the_dragons_15600.jpg,43.0,16.28,69.8,garde
Fighter,rage_of_the_dragons_15601.jpg,66.2,23.68,65.1,garde
Fighter,rage_of_the_dragons_15602.jpg,42.1,16.62,70.8,garde
Fighter,rage_of_the_dragons_15603.jpg,39.2,19.10,53.0,garde
Fighter,rage_of_the_dragons_15604.jpg,37.5,18.42,51.3,garde
Fighter,rage_of_the_dragons_15605.jpg,42.3,18.05,65.8,garde
Fighter,rage_of_the_dragons_15606.jpg,49.2,18.91,64.5,garde
Fighter,rage_of_the_dragons_15607.jpg,43.8,18.73,64.4,garde
Fighter,rage_of_the_dragons_15608.jpg,43.8,17.26,74.3,garde
Fighter,rage_of_the_dragons_15609.jpg,42.6,16.84,70.6,garde
Fighter,rage_of_the_dragons_15610.jpg,42.1,17.23,73.7,garde
Fighter,rage_of_the_dragons_15611.jpg,42.4,17.28,69.5,garde
Fighter,rage_of_the_dragons_15612.jpg,42.8,17.17,68.1,doublon (dHash)
Fighter,rage_of_the_dragons_15613.jpg,43.2,18.01,66.8,garde
Fighter,rage_of_the_dragons_15614.jpg,41.7,17.07,68.0,garde
Fighter,rage_of_the_dragons_15615.jpg,42.9,17.47,71.7,garde
Fighter,rage_of_the_dragons_15616.jpg,42.5,17.03,70.3,garde
Fighter,rage_of_the_dragons_15617.jpg,45.1,18.41,74.3,garde
Fighter,rage_of_the_dragons_15618.jpg,44.2,17.14,74.2,garde
Fighter,rage_of_the_dragons_15619.jpg,41.5,18.87,49.6,garde
Fighter,rage_of_the_dragons_15620.jpg,42.6,18.30,63.9,garde
Fighter,rage_of_the_dragons_15621.jpg,44.6,17.31,75.1,garde
Fighter,rage_of_the_dragons_15622.jpg,43.8,17.21,73.1,garde
Fighter,rage_of_the_dragons_15623.jpg,57.7,19.74,74.9,garde
Fighter,rage_of_the_dragons_15624.jpg,43.6,17.60,71.0,garde
Fighter,rage_of_the_dragons_15625.jpg,44.2,17.89,68.6,garde
Fighter,rage_of_the_dragons_15626.jpg,43.1,18.01,76.7,garde
Fighter,rage_of_the_dragons_15627.jpg,44.5,17.60,71.5,garde
Fighter,rage_of_the_dragons_15628.jpg,42.1,18.54,57.4,garde
Fighter,rage_of_the_dragons_15629.jpg,41.3,19.46,47.5,garde
Fighter,rage_of_the_dragons_15630.jpg,43.1,17.88,77.3,garde
Fighter,rage_of_the_dragons_15631.jpg,44.5,17.98,72.3,garde
Fighter,rage_of_the_dragons_15632.jpg,46.3,18.99,78.2,garde
Fighter,rage_of_the_dragons_15633.jpg,43.4,17.09,79.1,garde
Fighter,rage_of_the_dragons_15634.jpg,43.5,17.18,72.4,garde
Fighter,rage_of_the_dragons_15635.jpg,55.5,19.62,73.6,garde
Fighter,rage_of_the_dragons_15636.jpg,43.4,17.57,70.7,garde
Fighter,rage_of_the_dragons_15637.jpg,43.3,18.14,77.1,garde
Fighter,rage_of_the_dragons_15638.jpg,43.9,17.35,76.2,doublon (dHash)
Fighter,rage_of_the_dragons_15639.jpg,43.6,17.09,72.9,garde
Fighter,rage_of_the_dragons_15640.jpg,43.8,17.28,70.8,doublon (dHash)
Fighter,rage_of_the_dragons_15641.jpg,42.0,17.11,71.2,garde
Fighter,rage_of_the_dragons_15642.jpg,42.2,18.29,68.5,garde
Fighter,rage_of_the_dragons_15643.jpg,44.2,17.32,71.9,garde
Fighter,rage_of_the_dragons_15644.jpg,43.8,17.99,74.3,garde
Fighter,rage_of_the_dragons_15645.jpg,43.0,17.83,72.3,garde
Fighter,rage_of_the_dragons_15646.jpg,66.7,18.37,53.0,garde
Fighter,rage_of_the_dragons_15647.jpg,43.8,17.58,79.2,garde
Fighter,rage_of_the_dragons_15648.jpg,44.1,17.56,69.8,garde
Fighter,rage_of_the_dragons_15649.jpg,43.3,17.51,72.7,garde
Fighter,rage_of_the_dragons_15650.jpg,43.9,18.05,60.8,garde
Fighter,rage_of_the_dragons_15651.jpg,41.4,19.86,54.0,garde
Fighter,rage_of_the_dragons_15652.jpg,41.9,19.58,61.4,garde
Fighter,rage_of_the_dragons_15653.jpg,39.8,18.63,66.4,garde
Fighter,rage_of_the_dragons_15654.jpg,42.7,19.21,73.2,garde
Fighter,rage_of_the_dragons_15655.jpg,41.6,18.12,72.9,garde
Fighter,rage_of_the_dragons_15656.jpg,42.8,19.27,65.8,garde
Fighter,rage_of_the_dragons_15657.jpg,42.1,17.53,71.9,garde
Fighter,rage_of_the_dragons_15658.jpg,41.9,18.23,69.5,garde
Fighter,rage_of_the_dragons_15659.jpg,43.0,17.45,70.8,garde
Fighter,rage_of_the_dragons_15660.jpg,42.2,18.51,77.0,garde
Fighter,rage_of_the_dragons_15661.jpg,41.9,18.65,69.7,garde
Fighter,rage_of_the_dragons_15662.jpg,41.3,18.34,71.2,garde
Fighter,rage_of_the_dragons_15663.jpg,41.7,18.55,66.8,garde
Fighter,rage_of_the_dragons_15664.jpg,51.4,20.50,43.9,garde
Fighter,rage_of_the_dragons_15665.jpg,53.1,21.09,50.6,garde
Fighter,rage_of_the_dragons_15666.jpg,57.2,24.39,63.3,garde
Fighter,rage_of_the_dragons_15667.jpg,52.3,20.15,44.4,garde
Fighter,rage_of_the_dragons_15668.jpg,54.4,20.54,45.7,garde
Fighter,rage_of_the_dragons_15669.jpg,54.2,21.49,46.9,garde
Fighter,rage_of_the_dragons_15670.jpg,53.8,20.25,48.5,garde
Fighter,rage_of_the_dragons_15671.jpg,53.7,20.75,48.8,garde
Fighter,rage_of_the_dragons_15672.jpg,56.6,20.92,48.4,garde
Fighter,rage_of_the_dragons_15673.jpg,55.4,19.68,47.0,garde
Fighter,rage_of_the_dragons_15674.jpg,48.8,14.85,56.1,garde
Fighter,rage_of_the_dragons_15675.jpg,47.7,14.72,54.6,doublon (dHash)
Fighter,rage_of_the_dragons_15676.jpg,48.9,18.21,50.7,garde
Fighter,rage_of_the_dragons_15677.jpg,56.0,21.32,49.5,garde
Fighter,rage_of_the_dragons_15678.jpg,51.2,19.25,52.5,garde
Fighter,rage_of_the_dragons_15679.jpg,51.4,19.48,44.7,garde
Fighter,rage_of_the_dragons_15680.jpg,50.5,19.43,45.8,garde
Fighter,rage_of_the_dragons_15681.jpg,50.7,19.30,46.0,garde
Fighter,rage_of_the_dragons_15682.jpg,53.1,20.35,49.9,garde
Fighter,rage_of_the_dragons_15683.jpg,52.6,19.53,43.0,garde
Fighter,rage_of_the_dragons_15684.jpg,51.8,18.64,42.8,garde
Fighter,rage_of_the_dragons_15685.jpg,52.3,20.63,43.7,garde
Fighter,rage_of_the_dragons_15686.jpg,52.5,20.08,44.1,garde
Fighter,rage_of_the_dragons_15687.jpg,55.3,20.81,53.5,garde
Fighter,rage_of_the_dragons_15688.jpg,52.1,20.13,46.4,garde
Fighter,rage_of_the_dragons_15689.jpg,52.7,20.32,50.1,garde
Fighter,rage_of_the_dragons_15690.jpg,47.8,16.48,55.1,garde
Fighter,rage_of_the_dragons_15691.jpg,51.8,19.98,45.4,doublon (dHash)
Fighter,rage_of_the_dragons_15692.jpg,45.5,17.03,54.9,garde
Fighter,rage_of_the_dragons_15693.jpg,51.1,21.16,44.8,garde
Fighter,rage_of_the_dragons_15694.jpg,50.6,21.48,43.9,garde
Fighter,rage_of_the_dragons_15695.jpg,50.5,20.87,42.2,garde
Fighter,rage_of_the_dragons_15696.jpg,55.3,21.53,46.9,doublon (dHash)
Fighter,rage_of_the_dragons_15697.jpg,50.6,20.63,42.8,doublon (dHash)
Fighter,rage_of_the_dragons_15698.jpg,49.5,21.27,43.3,garde
Fighter,rage_of_the_dragons_15699.jpg,49.8,20.60,45.9,garde
Fighter,rage_of_the_dragons_15700.jpg,50.4,19.63,42.5,garde
Fighter,rage_of_the_dragons_15701.jpg,52.2,21.19,46.8,garde
Fighter,rage_of_the_dragons_15702.jpg,56.6,24.42,61.2,garde
Fighter,rage_of_the_dragons_15703.jpg,50.5,20.31,42.8,garde
Fighter,rage_of_the_dragons_15704.jpg,51.5,19.15,42.5,garde
Fighter,rage_of_the_dragons_15705.jpg,50.8,19.92,45.7,garde
Fighter,rage_of_the_dragons_15706.jpg,51.3,19.58,47.9,garde
Fighter,rage_of_the_dragons_15707.jpg,52.7,20.24,44.7,garde
Fighter,rage_of_the_dragons_15708.jpg,49.9,14.52,51.0,garde
Fighter,rage_of_the_dragons_15709.jpg,46.1,13.68,51.2,doublon (dHash)
Fighter,rage_of_the_dragons_15710.jpg,64.4,20.56,74.1,garde
Fighter,rage_of_the_dragons_15711.jpg,44.9,16.94,50.2,garde
Fighter,rage_of_the_dragons_15712.jpg,47.5,18.40,43.3,garde
Fighter,rage_of_the_dragons_15713.jpg,47.9,19.09,42.6,garde
Fighter,rage_of_the_dragons_15714.jpg,48.6,19.11,43.1,garde
Fighter,rage_of_the_dragons_15715.jpg,47.1,20.23,40.4,garde
Fighter,rage_of_the_dragons_15716.jpg,45.5,14.76,49.0,garde
Fighter,rage_of_the_dragons_15717.jpg,47.2,14.41,47.5,garde
Fighter,rage_of_the_dragons_15718.jpg,45.2,15.73,54.4,garde
Fighter,rage_of_the_dragons_15719.jpg,48.6,20.15,41.6,garde
Fighter,rage_of_the_dragons_15720.jpg,50.2,20.77,41.5,doublon (dHash)
Fighter,rage_of_the_dragons_15721.jpg,48.4,20.40,42.1,garde
Fighter,rage_of_the_dragons_15722.jpg,47.1,19.80,41.7,garde
Fighter,rage_of_the_dragons_15723.jpg,50.7,21.09,42.4,garde
Fighter,rage_of_the_dragons_15724.jpg,47.3,19.35,41.3,doublon (dHash)
Fighter,rage_of_the_dragons_15725.jpg,47.1,20.38,42.7,garde
Fighter,rage_of_the_dragons_15726.jpg,48.6,20.30,41.9,garde
Fighter,rage_of_the_dragons_15727.jpg,48.2,20.68,41.4,garde
Fighter,rage_of_the_dragons_15728.jpg,49.9,21.63,43.1,garde
Fighter,rage_of_the_dragons_15729.jpg,50.3,20.14,42.3,garde
Fighter,rage_of_the_dragons_15730.jpg,48.2,17.65,43.7,garde
Fighter,rage_of_the_dragons_15731.jpg,67.5,22.96,52.3,garde
Fighter,rage_of_the_dragons_15732.jpg,51.8,20.40,45.7,garde
Fighter,rage_of_the_dragons_15733.jpg,52.1,20.67,40.4,garde
Fighter,rage_of_the_dragons_15734.jpg,51.4,20.73,44.6,garde
